file,author,title,volume,source_xml,chars,words
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_30_ID.txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_30_ID.xml,47100,6075
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_31_ID.txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_31_ID.xml,49347,7994
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_32_MA.txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_32_MA.xml,84438,11296
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_4_S..txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_4_S..xml,4745,655
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_7_S..txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_7_S..xml,47075,6725
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_8_S..txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_8_S..xml,25327,3636
Prosperus_Aquitanus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL51_9_S..txt,Prosperus Aquitanus,Patrologiae Cursus Completus. Series Latina (PL),51,[Corrected2]PL51_9_S..xml,47582,6876
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL52_10_AP.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[CC]PL52_10_AP.xml,4953,609
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL52_2_SAN.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[CC]PL52_2_SAN.xml,5463,766
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL52_4_S..txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[CC]PL52_4_S..xml,4672,645
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL52_7_SAN.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[CC]PL52_7_SAN.xml,5716,804
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL52_9_EJU.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[CC]PL52_9_EJU.xml,3648,485
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_0_S..txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_0_S..xml,1343006,191786
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_1_APP.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_1_APP.xml,37770,5449
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_3_S..txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_3_S..xml,197478,25971
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_5_NIC.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_5_NIC.xml,12294,1809
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_6_SAN.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_6_SAN.xml,28784,4199
Petrus_Chrysologus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL52_8_SAN.txt,Petrus Chrysologus,Patrologiae Cursus Completus. Series Latina (PL),52,[Corrected2]PL52_8_SAN.xml,16354,2339
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_0_SAL.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_0_SAL.xml,166811,24695
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_10_a.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_10_a.xml,10103,1506
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_11_SY.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_11_SY.xml,9192,1373
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_12_CA.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_12_CA.xml,2220,320
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_13_SY.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_13_SY.xml,6345,891
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_14_CA.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_14_CA.xml,1909,285
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_15_PR.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_15_PR.xml,1519,222
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_16_CH.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_16_CH.xml,5321,750
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_17_S..txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_17_S..xml,21179,3152
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_18_HY.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_18_HY.xml,4427,615
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_19_CA.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_19_CA.xml,36394,5278
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_1_ARN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_1_ARN.xml,6155,847
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_20_AN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_20_AN.xml,304,40
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_21_UR.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_21_UR.xml,14158,2042
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_22_AN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_22_AN.xml,795,114
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_23_EU.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_23_EU.xml,242241,33356
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_24_AN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_24_AN.xml,1321,182
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_25_SA.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_25_SA.xml,70326,10129
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_26_SA.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_26_SA.xml,51422,7627
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_27_CE.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_27_CE.xml,1562,216
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_2_ARN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_2_ARN.xml,182711,27921
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_3_DE.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_3_DE.xml,3637,511
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_4_ARN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_4_ARN.xml,746290,110522
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_5_ANN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_5_ANN.xml,28632,4177
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_6_PRÆ.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_6_PRÆ.xml,238405,34651
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_7_MAM.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_7_MAM.xml,1541,212
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_8_CAR.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_8_CAR.xml,11771,1651
Salvianus_Massiliensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL53_9_ANN.txt,Salvianus Massiliensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),53,[CC]PL53_9_ANN.xml,32340,5063
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL54_1_SER.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),54,[Corrected2]PL54_1_SER.xml,155453,21868
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL54_2_OBS.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),54,[Corrected2]PL54_2_OBS.xml,113694,15951
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL54_4_DE.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),54,[Corrected2]PL54_4_DE.xml,47389,6238
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL54_5_APP.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),54,[Corrected2]PL54_5_APP.xml,19927,2746
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL55_1_MON.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),55,[CC]PL55_1_MON.xml,974,128
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL55_2_aA.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),55,[CC]PL55_2_aA.xml,2230,307
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL55_3_ADM.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),55,[CC]PL55_3_ADM.xml,7657,1086
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL55_9_APP.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),55,[CC]PL55_9_APP.xml,5711,750
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL55_4_•E.txt,Leo I Magnus,Patrologiae Cursus Completus. Series Latina (PL),55,[Corrected2]PL55_4_•E.xml,51904,7646
Leo_I_Magnus__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL56_1_IND.txt,Leo I. Magnus,Patrologiae Cursus Completus. Series Latina (PL),56,[CC]PL56_1_IND.xml,115915,15912
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_1_SAN.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_1_SAN.xml,608275,84190
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_2_ADD.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_2_ADD.xml,12069,1648
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_3_SAN.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_3_SAN.xml,90632,13201
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_4_SAN.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_4_SAN.xml,74836,10775
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_6_HOM.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_6_HOM.xml,20439,2996
Maximus_Taurinensis_Episcopus__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL57_7_EPI.txt,Maximus Taurinensis Episcopus,Patrologiae Cursus Completus. Series Latina (PL),57,[Corrected2]PL57_7_EPI.xml,138192,19385
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_10_TE.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_10_TE.xml,1029,136
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_13_CO.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_13_CO.xml,8175,1221
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_14_SI.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_14_SI.xml,7707,1114
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_15_AN.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_15_AN.xml,860,124
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_16_TE.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_16_TE.xml,6897,989
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_17_EP.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_17_EP.xml,829,113
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_18_AN.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_18_AN.xml,499,62
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_1_DEC.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_1_DEC.xml,770,115
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_20_EO.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_20_EO.xml,1832,245
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_21_PR.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_21_PR.xml,2025,276
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_24_GE.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_24_GE.xml,1780,233
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_2_ANN.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_2_ANN.xml,2954,382
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_4_ANN.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_4_ANN.xml,4856,668
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_6_ANN.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_6_ANN.xml,3568,482
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_7_EPI.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_7_EPI.xml,999,131
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL58_9_UNK.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[CC]PL58_9_UNK.xml,694,85
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_0_EPI.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_0_EPI.xml,47142,6088
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_19_CE.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_19_CE.xml,33328,5171
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_22_EP.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_22_EP.xml,13274,1900
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_3_EPI.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_3_EPI.xml,69026,8868
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_5_SS..txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_5_SS..xml,6222,864
Hilarius__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL58_8_UNK.txt,Hilarius,Patrologiae Cursus Completus. Series Latina (PL),58,[Corrected2]PL58_8_UNK.xml,3227,472
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_11_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_11_AD.xml,2430,348
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_12_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_12_AD.xml,1029,172
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_14_AP.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_14_AP.xml,6141,899
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_15_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_15_AD.xml,1711,239
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_16_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_16_AD.xml,4829,732
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_17_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_17_AD.xml,7969,1150
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_18_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_18_AD.xml,1332,199
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_1_APP.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_1_APP.xml,7935,1052
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_22_FR.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_22_FR.xml,2025,309
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_25_AN.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_25_AN.xml,4915,690
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_27_EX.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_27_EX.xml,1113,148
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL59_28_SA.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[CC]PL59_28_SA.xml,7555,1045
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_10_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_10_AD.xml,13159,1982
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_13_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_13_AD.xml,9112,1335
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_19_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_19_AD.xml,5525,771
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_21_AD.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_21_AD.xml,10425,1340
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_23_CO.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_23_CO.xml,12967,1882
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_24_SE.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_24_SE.xml,18428,2571
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_26_JO.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_26_JO.xml,19207,2636
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_30_AN.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_30_AN.xml,67666,10001
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_31_AN.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_31_AN.xml,44366,6179
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_32_OR.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_32_OR.xml,10954,1420
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_3_APP.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_3_APP.xml,15587,2024
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_5_a1.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_5_a1.xml,19867,2602
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_7_ALC.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_7_ALC.xml,12117,1572
Gelasius_I__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL59_9_SEN.txt,Gelasius I,Patrologiae Cursus Completus. Series Latina (PL),59,[Corrected2]PL59_9_SEN.xml,9968,1478
Miltiades_Melchiades__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL6_0_EPIS.txt,Miltiades (Melchiades),Patrologiae Cursus Completus. Series Latina (PL),6,[CC]PL6_0_EPIS.xml,1751,236
Miltiades_Melchiades__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL6_2_§V..txt,Miltiades (Melchiades),Patrologiae Cursus Completus. Series Latina (PL),6,[CC]PL6_2_§V..xml,7300,966
Miltiades_Melchiades__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL6_4_ANON.txt,Miltiades (Melchiades),Patrologiae Cursus Completus. Series Latina (PL),6,[Corrected2]PL6_4_ANON.xml,6952,955
Miltiades_Melchiades__Patrologiae_Cursus_Completus_Series_Latina_PL_[Corrected2]PL6_5_CELS.txt,Miltiades (Melchiades),Patrologiae Cursus Completus. Series Latina (PL),6,[Corrected2]PL6_5_CELS.xml,18909,2596
Aurelius_Prudentius__Patrologiae_Cursus_Completus_Series_Latina_PL_[CC]PL60_0_TAB.txt,"Aurelius
								Prudentius",Patrologiae Cursus Completus. Series Latina (PL),60,[CC]PL60_0_TAB.xml,6907,959
