manuscript,bekker,text
Munich_106a,...104b1-3,"1ואולם הדרוש הנצוחי , הנה הוא מה שלא יהיה ידוע אמתתו בעצמו כפי המפורסם, אבל ישיגהו ספק מה במפורסם. 2וכאשר היה זה כן, והיתה העדות היא הסבה בנפילת האמות בהקדמות המפורסמות, הנה יתחייב שיהיה הסבה בספק הנופל בהם, אם התהפכות העדות, ואם העדר העדות הנמצאת בהם , ואם התהפכות ההקשים, ואם הפכיות ההקש לעדות בהם. 3ופעמים יתקבצו יותר מאחד מאלו הסבות. 4ופעמים היה סבת זה קשי מציאות ההקש עליהם, עם גודל צרכם ורבוי התשוקה אליהם. 5כמו אמרנו אם העולם מחודש, אם לא. 6ואשר תתהפך עדות בהם , הם שלושה מינים. 7מהם מה שיתהפכו הפילוסופים בו קצתם לקצת, כמו שיראו קצתם מציאות החלק אשר לא יתחלק. 8ומהם מה שיתהפכו ההמון בו, קצתם לקצת. 9כמו מה שיראו קצתם שהעושר יותר נבחר מהעניות , ויראו קצתם שהעוני יותר נבחר מהעושר. 10וממנו מה שיתהפכו בו הפילוסופים להמון, כמו מה שיראו הפילוסופים שהמעלה עם רוע המחיה והשפלות, יותר נבחר מטוב המחיה והכבוד, עם הפקד המעלה, וההמון יראו חלוף זה. 11ומאלו מה שיראהו האיש המפורסם בחכמה, כאשר היה מתחלף למה שיראהו ההמון. 12כמו מה שיראהו אפורוטואורוש, שהדברים בעצמם , כפי המחשבות המגיעות בהם למאמין מאמין. 13וזהו אשר יקרא אותו אריסטוטלוס, הדעת הבדוי. 14ויקרא אותו גם כן המונח ביחוד. 15וזה, שהמונח כאשר נאמר בכלל , נאמר על כל הדרושים הנצוחיים, וכאשר נאמר ביחוד נאמר על זה. 16ואולם מה שיתהפכו בו ההקשים , הנה כמו אמרנו, אם העולם קדמון או מחודש. 17ואולם מה שתתהפך בו העדות הנה הוא המאמר אשר הוא מתחלף למפורסם, והאומר עליו הקש מה, חזק. 18כמו ספקות יחני המדקדק , על המשאים במציאות הכח, מתקדמת בזמן לפועל בחדוש התנועה. 19ואולם אשר איננו מפורסם לאדם, ואין עליו הקש , הנה הוא יקרא ההתחכמות וההעמקה. 20ואין אחד שיפליג בו ההתפארות, שישימהו דרוש, יחקור ממנו בזאת המלאכה. 21ואולם לא יבוקש , לפי שהוא לא יחקור ממנו עדין , ואין בו לאחד מאמר. 22וזה יהיה כפי זמן זמן. 23המשל בזה, מה שהלך בו מנהג בעלי הלמודים בזמננו זה, שחקרו ממנו, מתנועת הקדימה והאיחור בכוכבים הקיימים."
Munich_106a,105a3-9,"1הנה אלו הם מיני הדרושים בזאת המלאכה מצד מה שהם דרושים. 2ובעבור שהיה הכונה הראשונה בזאת המלאכה אמנם הוא להועיל בה, ר""ל בפילוסופיא , או להועיל ההמון , ראוי שלא יכוין לדרוש בזאת המלאכה אלא מה שהוא מועיל באחד משלשה. 3אם בפילוסופיא המעשית, ואם בעיונית, ואם במה שהוא כלי לידיעת מה שבאלו שתי המלאכות, והוא ידיעת ההגיון. 4ושלא יכוין לדרישה ולחקירה, מה שהיה מזיק באחד מהם. 5דמיון המזיק באחד מהם במעשה שיחקור בנצוח , אם ראוי שיעבוד האל, אם לא. 6ודמיון המזיק בחכמות העיוניות, אם המורגשות, להם אמתות, אם לא, ואם המקרים קיימים שני זמנים אם לא. 7כמו שיחקרו ממנו המדברים מאנשי זמנינו דמיון המזיקים בחכמת ההגיון כמו שיחקרו אם החיוב והשלילה יחלקו האמת והשקר בכל הדברים, אם לא. 8ואם כל דבר יצטרך אל באור, או בכאן דברים מבוארים בעצמם. 9ואולם המועיל במעשה, הנה כמו אמרנו אם התענוג חשיבות אם לא והמועילים בעיון כמו אמרנו אם העולם מחודש אם לא. 10והמועיל בהגיון, כמו אם התמונות המשאיות, שלשה או ארבעה , ואם הגדר יקנה בדרך החלוקה או בדרך ההרכבה או בדרך המופת. 11וראוי שתדע שהוא אין ראוי, שנשים דרוש בזאת המלאכה על צד ההרגל המועיל בפילוסופיא , מה שהיה המופת עליו, חזק מאוד כמו מציאות המשלש השוה הצלעות ולא גם כן מה שהיה המופת עליו רחוק מאד או שאין בזאת המלאכה, הקדמות, יקוים בהם, או יבוטל, כמו הרבה שבמאמר העשירי מאוקלידיס מסגולות הקוים האלמים."
Munich_106a,105a10-11,"1הנה כבר דברנו במיני ההקדמות ומיני הדרושים הנצוחיים. 2ואשר נשאר עלינו בו, המאמר מזה החלק, הוא ידיעת מיני המאמרים הנצוחיים אשר יחוברו מאלו ההקדמות, על אלו הדרושים אשר מנינו אותם.
100a25-100b4 1ונאמר שהם שני מינים הקש וחפוש וההקש בכלל הוא כמו שנגדר בספר ההקש מאמר כאשר הונחו בו דברים יותר מאחד חויב מהם דבר אחר זולתם בהכרח. 2וההקש-הנצוחי הוא ההקש אשר יחובר מהקדמות מפורסמות . 3כמו שהמופת הוא ההקש אשר יחובר משתי הקדמות צודקות ראשונות. 4וזה שההקש מצד צורתו הוא אחד במלאכות השלשה והם אשר יעיינו בדרושים הכוללים ר""ל המופת והנצוח ורוב המאמרים ההטעאיים ואולם יובדל מצד החמר. 5כי ההקש המופתי יהיה מן ההקדמות הצודקות והנצוחי מן המפורסמות וההטעאי מן ההקדמות אשר יחשב בהם שהם מפורסמות ואינם מפורסמות. 6או חשב בם שהם צודקות ואינם צודקות. 7וההקש המשולח אשר בגדר הוא כסוג באלו המלאכות השלושה."
Munich_106a,105a13-17,"1ואולם החפוש, הנה הוא העתקת המשפט בדבר מה, על חלקי כללי מה, אל המשפט באותו דבר, על זה הכלל. 2וזה שהעתקת המשפט מדבר אל דבר , לא תמנע משלשה פנים. 3אחד מהם, העתקת המשפט מן הכללי אל החלקי, זהו ההקש. 4וזה, שהתולדה נכללת בכח אל, בהקדמה הגדולה, על צד מה שיוכלל החלק בכל. 5והשני, העתקת המשפט מהחלקים-כלם או רובם, אל הכללי, וזהו החפוש . 6כמו אמרנו שבעל המלאכה הבקי, הוא מעולה , לפי שהמלח הבקי, מעולה. 7וכן הפרש הבקי , מעולה . 8וההפרש בין זה החפוש , ובין אשר יקנה האמת, שבזה אמנם יעתק המשפט אל הכללי, בנצוח , לפי שהוא נשען אל מציאותו, בחלקים, ושם יגיע לנו האמת בהקדמות הכלליות, אחר החפוש, מזולת שישען אל החפוש. 9אבל החפוש אמנם יהיה סבה בזה המין מן המקרים , לא שהוא יקנה בעצמות אותו הכללי. 10והמאמר בזה, יותר ראוי בספר המופת. 11והשלישי ההעתקה מחלקי אל חלקי דומה לו והוא אשר יודע בהמשל בין שהיה המהלך מחלקי אחד אל חלקי אחד או מן חלקים רבים אל חלקי אחד , שהיה העתקת זה המשפט, אל חלקי, הוא משער אחד. 12כמו שנשפוט אל השמים שהם מתהוים, בעבור משפטינו בהויה על חלקי הצמח והחי והדומם. 13והחפוש יעשה בזאת המלאכה, על שני פנים. 14אחד מהם, בהאמתת-ההקדמה הכללית בהקש , וזה על הרוב. 15ופעמים ישתמש על המעט מזה בהאמתת הדרוש עצמו."
Munich_106a,105a17-20,"1וההקש הוא יותר מעולה בזאת המלאכה, מן החפוש. 2כמו שהסמן במלאכת ההלצה, יותר מעולה מן ההמשל. 3והתמונה במלאכת השיר, יותר חשוב מן ההדמות. 4והחפוש יותר נראה ההסתפקות מן ההקש , אחר שיסמך המורגש. 5ולזה היה העשותו, יותר מועיל עם ההמון, ויותר קל סתירה. 6וההקש בהפך זה, יותר מעט מועיל, ובפרט אצל ההמון, ויותר חלוש סתירה. ולזה היה העשותו יותר מועיל עם המורגלים בזאת המלאכה."
Munich_106a,105a20-26,"1הנה כבר דברנו במיני המאמרים הנצוחיים, וממה זה יתחברו. 2וכבר נשאר עלינו שנאמר בכלים אשר בהם יקנה ההקש. 3ואלו הכלים הם ארבעה. 4אחד מהם, היכולת על המציאות ההקדמות אשר מהם יתחבר ההקש . 5והשני , השיעור על הכרת כל אחד מהשמות, ועל כמה צדדים יאמרו. 6והשלישי, הוצאת ההבדלים. 7והרביעי , החקירה מהדומה.
אולם היכולת זה יהיה מיני ההקדמות תחלה דעות ודעות וכשנקלוט הדעות ובזה גם כן סתירות הענינים ונבין הדומה מסוגי שהוא ראוי זה הפעל המדותיות ונלקוט ונבין ונשמור וכזה בטבעיות וההגיוניות שתעיין בו בזה הפעל וההרגל קניית הקדמות המפורסמות אין אצלנו מהם זולת מיני ההקדמות עלינו בהקישנו והשבתם שנשפט שיושב הוא ר""ל אם מן זולת זה הקדמות הפעל כאשר עליו ויכפל ממנו לנו בו על המצאת ההקדמות ההקשים בזאת המלאכה בזה הענין ההקדמות לנו שאפשר יתכן לקיחת הקדמות שהיו שני מיני המפורסמות מפורסמות גם כן מאמרנו שהמקבילות ובזה מהמקבילות הארבעה הקדמות גם כן אחד מהמקבילות בזה שהוא בחם והקר בלבן והשחור יגיע לנו"
Munich_106a,106a2-8,"1ואולם היכולת על הבדלת השם המשותף, הנה אריסטו נתן בזה חמישה עשר סדורים. 2קצתם לקוחים מעצם הדבר, והם הלקוחים מגדרו ומסוגו ומהבדלו , וקצתם לקוחים מן הדברים אשר מחוץ, והם הלקוחים ממקבילי הדבר, ומן ההקשה ומן הדמיונים. 3והתחיל ונתן מן ההפכים בזה, חמשה סדורים."
Munich_106a,106a9-35,"1הסדור הראשון , שנעיין אל הפך אותם הדברים אשר יאמר עליהם השם. 2כי אם היה שם זה ההפך , יפול על כל אחת מהם בשתוף, הנה אותם הדברים נאמר עליהם זה השם בשתוף. 3וזה יתבאר לנו בשני פנים. 4אחד מהם, שלא יהיה לאותם ההפכים, שם אחד, אבל שמות נבדלים. 5המשל בזה, החדוד. 6כי הוא יורה על ענין בסכין ועל בקול. 7וכאשר רצינו שנדע אם מה שיורה עליו באחד מהם, זולת אשר יורה עליו באחד , עיננו תחלה אל שם ההפך , בכל אחד מהם, הנה נמצאהו, בקול, העובי, ובסכין, הגסות, ונדע ששם החדוד בהם, המשותף. 8והאופן השני, שנבחן הענין בהפכים עצמם. 9וזה גם כן אמנם נצטרך אליו כאשר היה שם אחד. 10דמיון זה, קול זך, ומים זכים. 11הנה כאשר בחננו הפכי אלו, מצאנו שם אחד, והוא העכירות. 12אבל כאשר השתכלנו העכירות במים, מצאנו אותה דבר יקרה לו בראות , והעכירות בקול, דבר יקרה בשמע, ידענו שהזכות שם משותף. 13ואמנם יקובל תועלת בזה הסדור, כאשר היה הבדלת זה בהפך, יותר ידוע מהבדלו בדברים אשר בקשנו בהם ידיעת שתוף השם תחלה. 14כמו שסדור הראשון, אמנם יקובל תועלת בו, כאשר היו שמות ההפכים, נבדלים."
Munich_106a,106a36-106b2,"1והסדור השלישי שנעיין אל אחד משני הענינים אשר לוקח בזה ראיה עליהם בשם. 2כי אם היה לאחד מהם הפך, ולא יהיה לאחר, ידענו שהשם משותף. 3כמו התענוג המגיע מפני הידיעה ומפני שתיית המים. 4כי לאחד מהם הפך, והוא הצמא, ואין לאחר הפך."
Munich_106a,106b4-6,"1והסדור הרביעי , שנעיין אל שני הענינים אשר יורו עליהם בשם. 2כי אם היה לאחד מהם הפך, לו אמצעי, ולאחר הפך, אין ביניהם אמצעי, הנה השם משותף. 3המשל בזה, הדבור המתוק והטעם המתוק , כי הוא אין בין המתיקות מן הדבור , והמרירות ממנו, אמצעי ובין המתוק והמר מן הטעם , אמצעי , והוא המליח, וזולת זה ממיני הטעמים."
Munich_106a,106b10,"1והסדור החמישי . 2שיהיה לאחד משני הענינים הפך, ביניהם אמצעי אחד ולשני הפך ביניהם אמצעיים רבים."
Munich_106a,106b13-28,"1והסדור הששי, מן המקבילות על דרך הסתירה. 2והוא שנעיין גם כן כי אם היה מקביל אחד משני הענינים , נאמר בשתוף השם עם מקביל הענין השני, ידענו שהשם משותף. 3דמיון זה הרואה, הנה לו מקביל, והוא אמרנו איננו רואה , וזה יאמר על שני ענינים נבדלים. 4אחד מהם שלא יהיה לו ראות, והאחר שלא ישתמש בראות. 5הנה מבואר מזה, שאמרנו רואה, משותף 6ומן המקביל גם כן , על דרך ההעדר והקנין . 7כי הוא אם היה מקביל יאמר על צדדים רבים, הנה הענין אשר יאמר עליו השם, יאמר על צדדים רבים. 8דמיון זה, אם היה ההרגש בנפש ובגוף, יאמר על שני צדדים הנה העדר ההרגש יאמר גם כן על שני צדדים ובזה אם היה הבריאות יאמר עליהם בשתוף ר""ל, על הנפש והגוף, הנה החלי יאמר עליהם בשתוף."
